Order,PID,MS SubClass,MS Zoning,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
1509,908275130,50.0,RL,11767,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6.0,1946,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,352.0,Unf,0.0,416.0,768.0,GasA,Ex,Y,SBrkr,768.0,432.0,0,1200,0.0,0.0,1,0,3.0,1,TA,6,Typ,0.0,Has No Fireplace,Detchd,1946,Unf,1.0,240.0,TA,TA,Y,0,0.0,0,0,0,0,0,5,2008,WD,Normal,130500.0
1510,908275180,50.0,RL,8172,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6.0,1954,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,941.0,941.0,GasA,Ex,Y,SBrkr,997.0,473.0,0,1470,0.0,0.0,2,0,4.0,1,TA,7,Typ,0.0,Has No Fireplace,Detchd,1958,Unf,1.0,548.0,TA,TA,Y,0,0.0,0,0,0,0,0,5,2008,WD,Normal,135000.0
1511,908275280,50.0,RL,16466,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7.0,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,TA,Y,SBrkr,872.0,521.0,0,1393,0.0,0.0,1,1,3.0,1,TA,8,Typ,0.0,Has No Fireplace,Attchd,1955,Unf,1.0,300.0,TA,TA,Y,121,0.0,0,0,0,0,0,4,2008,WD,Normal,135500.0
1512,908276140,80.0,RL,7692,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,SLvl,4,6.0,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Ex,TA,Av,Unf,0.0,Unf,0.0,416.0,416.0,GasA,Gd,Y,FuseA,1204.0,0.0,0,1204,0.0,0.0,1,0,3.0,1,TA,6,Typ,0.0,Has No Fireplace,Basment,1954,Unf,1.0,312.0,TA,TA,Y,0,0.0,0,0,0,0,0,11,2008,WD,Abnorml,100000.0
1513,909100150,30.0,RL,5142,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,7.0,1923,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,224.0,Unf,0.0,725.0,949.0,GasA,TA,Y,SBrkr,949.0,343.0,0,1292,0.0,0.0,1,1,3.0,1,Gd,6,Typ,0.0,Has No Fireplace,Detchd,1923,Unf,1.0,205.0,TA,TA,N,0,0.0,0,0,0,0,0,6,2008,WD,Normal,108000.0
1514,909100170,30.0,RL,5604,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6.0,1925,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,468.0,Unf,0.0,396.0,864.0,GasA,TA,N,FuseA,864.0,0.0,0,864,1.0,0.0,1,0,2.0,1,TA,5,Typ,0.0,Has No Fireplace,Has No Garage,0,Has No Garage,0.0,41.75,Has No Garage,Has No Garage,Y,0,0.0,0,0,0,0,0,4,2008,WD,Normal,98000.0
1515,909101060,30.0,RL,8248,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3.5,1914,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,41.0,Unf,0.0,823.0,864.0,GasA,TA,N,FuseF,864.0,0.0,0,864,1.0,0.0,1,0,2.0,1,TA,5,Typ,0.0,Has No Fireplace,Has No Garage,0,Has No Garage,0.0,41.75,Has No Garage,Has No Garage,N,0,0.0,0,0,0,0,0,9,2008,WD,Normal,67000.0
1516,909101180,157.5,RL,5687,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,6.0,1912,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Fa,PConc,TA,Fa,No,Rec,210.0,Unf,0.0,570.0,780.0,GasA,Ex,N,SBrkr,936.0,780.0,0,1716,1.0,0.0,2,0,4.5,1,Fa,9,Typ,0.0,Has No Fireplace,Has No Garage,0,Has No Garage,0.0,41.75,Has No Garage,Has No Garage,N,0,184.0,0,0,0,0,0,3,2008,WD,Normal,135900.0
1517,909131170,70.0,RH,12155,Pave,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,7.5,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,156.0,Unf,0.0,516.0,672.0,GasA,TA,N,SBrkr,810.0,672.0,0,1482,0.0,0.0,2,0,4.0,1,Fa,7,Typ,0.0,Has No Fireplace,Detchd,1934,Unf,1.0,400.0,TA,TA,P,0,0.0,0,0,0,0,0,3,2008,WD,Normal,140000.0
1518,909175050,75.0,RL,8400,Pave,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,5,7.5,1939,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,LwQ,378.0,Unf,0.0,342.0,720.0,GasA,Ex,Y,SBrkr,1052.0,720.0,420,2192,0.0,0.0,2,1,4.0,1,Gd,8,Typ,1.0,Gd,Detchd,1939,Unf,1.0,240.0,TA,TA,Y,262,24.0,0,0,0,0,0,7,2008,WD,Normal,179500.0
1519,909175100,50.0,RL,8400,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5.0,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,423.0,Unf,0.0,758.0,1181.0,GasA,Fa,Y,SBrkr,1390.0,304.0,0,1694,0.0,0.0,2,0,4.0,1,TA,7,Typ,1.0,Gd,Detchd,1925,Unf,2.0,576.0,TA,TA,Y,342,0.0,0,0,0,0,0,6,2008,WD,Normal,136500.0
1520,909177120,30.0,RL,7290,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,7.5,1921,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,174.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1228.0,1228.0,GasA,Ex,Y,SBrkr,1424.0,0.0,0,1424,0.0,0.0,2,0,2.0,1,TA,7,Typ,1.0,Gd,Attchd,1921,Unf,1.0,312.0,TA,TA,Y,0,0.0,0,0,0,0,0,4,2008,WD,Normal,168000.0
1521,909201110,70.0,RH,8525,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6.0,1911,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,Av,Unf,0.0,Unf,0.0,940.0,940.0,GasA,TA,N,FuseA,1024.0,940.0,0,1964,0.0,0.0,1,1,4.0,1,TA,7,Typ,0.0,Has No Fireplace,Has No Garage,0,Has No Garage,0.0,41.75,Has No Garage,Has No Garage,N,0,187.5,0,0,0,0,0,11,2008,WD,Abnorml,130000.0
1522,909250040,70.0,RL,9842,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,6.0,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,612.0,612.0,GasA,Ex,Y,SBrkr,990.0,1611.0,0,2601,0.0,0.0,3,1,4.0,1,TA,8,Typ,0.0,Has No Fireplace,BuiltIn,1998,RFn,2.0,621.0,TA,TA,Y,183,0.0,0,0,0,0,0,5,2008,WD,Normal,189000.0
1523,909250230,90.0,RL,7804,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2.5Unf,6,7.0,1930,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,281.0,Rec,0.0,0.0,960.0,GasA,Ex,Y,SBrkr,960.0,960.0,0,1920,2.0,0.0,2,2,4.0,1,TA,10,Typ,2.0,Gd,Detchd,1930,Unf,2.0,480.0,TA,TA,Y,248,0.0,0,0,0,0,0,7,2008,WD,Abnorml,161900.0
1524,909251080,70.0,RL,8969,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,6.0,1926,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,379.0,Unf,0.0,265.0,644.0,GasA,Ex,Y,SBrkr,672.0,644.0,0,1316,1.0,0.0,1,0,2.0,1,TA,6,Typ,1.0,Gd,Detchd,2001,Unf,1.0,369.0,TA,TA,P,0,0.0,0,0,0,0,0,7,2008,WD,Normal,145000.0
1525,909251090,70.0,RL,11526,Pave,IR1,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2.5Fin,6,7.0,1922,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Ex,TA,No,Unf,0.0,Unf,0.0,588.0,588.0,GasA,Fa,Y,SBrkr,1423.0,748.0,384,2555,0.0,0.0,2,0,3.0,1,TA,10,Min1,1.0,Gd,Detchd,1993,Fin,2.0,672.0,TA,TA,Y,420,0.0,0,0,0,0,0,9,2008,WD,Normal,191000.0
1526,909252110,70.0,RL,15576,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7.0,1915,1976,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,GasA,Ex,Y,SBrkr,840.0,840.0,0,1680,0.0,0.0,2,0,4.0,1,TA,8,Typ,0.0,Has No Fireplace,Attchd,1960,Unf,1.0,308.0,TA,TA,Y,0,0.0,0,0,0,0,0,3,2008,WD,Normal,177000.0
1527,909252220,50.0,RL,15564,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6.0,1914,1995,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,676.0,676.0,GasA,Ex,Y,SBrkr,676.0,588.0,0,1264,0.0,0.0,1,0,3.0,1,TA,6,Typ,0.0,Has No Fireplace,Detchd,1994,Unf,2.0,400.0,TA,TA,Y,420,0.0,0,0,0,0,0,1,2008,WD,Normal,147500.0
1528,909253190,30.0,RL,6292,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,5.0,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,384.0,Unf,0.0,384.0,768.0,GasA,TA,N,SBrkr,790.0,0.0,0,790,0.0,0.0,1,0,2.0,1,TA,4,Typ,0.0,Has No Fireplace,Detchd,1925,Unf,1.0,160.0,Fa,TA,Y,0,141.0,0,0,0,0,0,4,2008,WD,Normal,91000.0
1529,909254050,70.0,RL,7609,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,8,7.5,1925,1997,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,Gd,PConc,Fa,TA,No,ALQ,406.0,Unf,0.0,392.0,798.0,GasA,Ex,Y,SBrkr,798.0,714.0,0,1512,1.0,0.0,2,0,3.0,1,Gd,7,Typ,1.0,Gd,Detchd,1925,Unf,1.0,180.0,TA,TA,P,85,16.0,0,0,0,0,0,6,2008,WD,Normal,231000.0
1530,909256060,50.0,RL,10480,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5.0,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1064.0,1064.0,GasA,Ex,Y,FuseA,1166.0,0.0,473,1639,0.0,0.0,1,0,3.0,1,TA,6,Maj2,0.0,Has No Fireplace,Detchd,1936,Unf,1.0,240.0,TA,TA,Y,0,0.0,0,0,0,0,0,3,2008,WD,Normal,115000.0
1531,909275040,70.0,RL,9650,Pave,IR1,HLS,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,3.5,1923,1950,Hip,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,784.0,784.0,GasA,TA,Y,SBrkr,819.0,784.0,0,1603,0.0,0.0,1,0,4.0,1,TA,7,Typ,1.0,Gd,Attchd,1980,Unf,2.0,599.0,TA,TA,Y,0,187.5,0,0,0,0,0,6,2008,WD,Normal,138000.0
1532,909275050,70.0,RL,7200,Pave,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6.0,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,776.0,776.0,GasA,TA,Y,SBrkr,851.0,651.0,0,1502,0.0,0.0,1,1,3.0,1,TA,6,Typ,1.0,Gd,Attchd,1931,RFn,1.0,270.0,TA,TA,P,0,0.0,0,0,0,0,0,2,2008,WD,Normal,149000.0
1533,909276170,70.0,RL,11988,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,7.0,1934,1995,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,326.0,Unf,0.0,389.0,715.0,GasA,Fa,Y,FuseA,849.0,811.0,0,1660,0.0,0.0,1,1,3.0,1,TA,6,Typ,1.0,Gd,Detchd,1939,Unf,1.0,240.0,TA,TA,Y,0,0.0,0,0,0,0,0,8,2008,WD,Normal,188700.0
1534,909277040,50.0,RL,11700,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6.0,1937,1995,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,606.0,Unf,0.0,336.0,942.0,GasA,Ex,Y,SBrkr,1265.0,673.0,0,1938,0.0,0.0,2,0,4.0,1,Gd,7,Min2,1.0,Gd,Detchd,1937,Unf,1.0,240.0,TA,TA,Y,0,40.0,0,0,0,0,0,7,2008,WD,Normal,198000.0
1535,909277070,50.0,RL,9260,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,1.5Fin,5,4.0,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,884.0,884.0,GasA,TA,Y,FuseF,932.0,442.0,0,1374,0.0,0.0,1,0,3.0,1,TA,6,Typ,0.0,Has No Fireplace,Detchd,1938,Unf,1.0,225.0,TA,TA,Y,64,0.0,0,0,0,0,0,3,2008,WD,Normal,110000.0
1536,909281030,20.0,RL,7801,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Feedr,Norm,1Fam,1Story,6,5.0,1951,1951,Hip,CompShg,WdShing,Plywood,BrkFace,88.0,TA,Fa,PConc,TA,TA,No,Rec,500.0,Unf,0.0,591.0,1091.0,GasA,Fa,N,FuseA,1091.0,0.0,0,1091,0.0,0.0,1,0,2.0,1,TA,5,Typ,1.0,TA,Attchd,1951,Fin,1.0,344.0,TA,TA,Y,66,105.0,0,0,0,0,0,5,2008,WD,Normal,104000.0
1537,909281110,70.0,RL,9670,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,6.0,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,TA,TA,PConc,TA,Fa,No,LwQ,210.0,Unf,0.0,398.0,608.0,GasA,TA,Y,SBrkr,983.0,890.0,0,1873,0.0,0.0,1,1,4.0,1,TA,9,Typ,2.0,Gd,Detchd,1935,Fin,2.0,786.0,Fa,TA,Y,0,0.0,0,0,0,0,0,6,2008,WD,Alloca,257076.0
1538,909282030,50.0,RL,14100,Pave,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,7.5,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,491.25,TA,Gd,CBlock,TA,TA,Mn,Rec,192.0,Unf,0.0,536.0,728.0,GasA,Ex,Y,SBrkr,1968.0,1479.0,0,2692,0.0,0.0,3,1,4.0,1,Gd,10,Typ,2.0,Gd,BuiltIn,1982,Unf,3.0,915.75,TA,TA,Y,314,12.0,0,0,0,0,0,5,2008,WD,Normal,362437.5
1539,909425010,50.0,RL,15660,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7.5,1939,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,312.0,Gd,Gd,CBlock,TA,TA,No,BLQ,341.0,Unf,0.0,457.0,798.0,GasA,Ex,Y,SBrkr,1137.0,817.0,0,1954,0.0,0.0,1,1,3.0,1,Gd,8,Typ,2.0,TA,Attchd,1939,Unf,2.0,431.0,TA,TA,Y,0,119.0,0,0,0,0,0,5,2008,WD,Normal,311500.0
1540,909425085,50.0,RL,12392,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7.5,1950,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,GLQ,435.0,Unf,0.0,397.0,832.0,GasA,Ex,Y,SBrkr,1218.0,943.0,0,2161,1.0,0.0,2,1,3.0,1,Gd,8,Typ,2.0,TA,Attchd,1994,Fin,2.0,506.0,TA,TA,Y,0,96.0,0,0,0,0,0,4,2008,WD,Normal,263400.0
1541,909428170,20.0,RL,18051,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5.0,1956,1956,Gable,CompShg,BrkFace,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,1116.0,Unf,0.0,782.0,1898.0,GasA,Ex,Y,FuseA,1898.0,0.0,0,1898,0.0,0.0,2,1,3.0,1,TA,7,Typ,2.0,TA,Attchd,1956,Unf,2.0,484.0,TA,TA,Y,0,51.0,0,0,0,0,0,4,2008,WD,Normal,236500.0
1542,909428190,20.0,RL,14778,Pave,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7.0,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,Gd,TA,CBlock,TA,TA,No,BLQ,728.0,Unf,0.0,568.0,1296.0,GasA,Ex,Y,SBrkr,1640.0,0.0,0,1640,1.0,0.0,1,0,3.0,1,Gd,7,Typ,1.0,Gd,Detchd,1993,Unf,2.0,915.75,TA,TA,Y,108,0.0,0,0,0,0,0,11,2008,WD,Normal,224000.0
1543,909451020,157.5,RM,1879,Pave,Reg,Lvl,AllPub,CulDSac,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6.0,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,No,GLQ,366.0,Unf,0.0,150.0,516.0,GasA,TA,Y,SBrkr,516.0,516.0,0,1032,0.0,0.0,1,0,2.0,1,TA,5,Typ,1.0,TA,Detchd,1980,Unf,2.0,462.0,TA,TA,Y,213,0.0,0,0,0,0,0,12,2008,WD,Normal,116500.0
1544,909451150,157.5,RM,1950,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6.0,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,Gd,TA,No,LwQ,81.0,GLQ,0.0,23.0,716.0,GasA,TA,Y,SBrkr,716.0,840.0,0,1556,1.0,0.0,2,1,3.0,1,TA,6,Typ,1.0,TA,Attchd,1980,Fin,2.0,452.0,TA,TA,Y,161,0.0,0,0,0,0,0,7,2008,COD,Normal,151000.0
1545,910200080,30.0,RM,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,7.5,1926,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,299.0,GLQ,0.0,555.0,894.0,GasA,TA,Y,SBrkr,919.0,0.0,0,919,1.0,0.0,1,0,2.0,1,TA,5,Typ,0.0,Has No Fireplace,Detchd,1926,Unf,1.0,195.0,TA,TA,P,0,0.0,0,0,0,0,0,7,2008,WD,Normal,126000.0
1546,910201130,50.0,RM,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7.5,1940,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,720.0,720.0,GasA,Gd,Y,SBrkr,760.0,330.0,0,1090,0.0,0.0,1,0,3.0,1,TA,5,Typ,0.0,Has No Fireplace,Detchd,1940,Unf,1.0,240.0,TA,TA,Y,0,0.0,0,0,0,0,0,7,2008,WD,Normal,120000.0
1547,910202050,30.0,RM,3636,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4.0,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,796.0,796.0,GasA,Fa,N,SBrkr,796.0,0.0,0,796,0.0,0.0,1,0,2.0,1,TA,5,Typ,0.0,Has No Fireplace,Has No Garage,0,Has No Garage,0.0,41.75,Has No Garage,Has No Garage,N,0,0.0,0,0,0,0,0,1,2008,WD,Normal,55000.0
1548,910202100,30.0,RM,5890,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,7.5,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,Av,ALQ,538.0,Unf,0.0,278.0,816.0,GasA,Ex,Y,SBrkr,816.0,0.0,0,816,0.0,0.0,1,0,2.0,1,TA,5,Typ,0.0,Has No Fireplace,Detchd,2002,Unf,1.0,432.0,TA,TA,Y,0,0.0,0,0,0,0,0,6,2008,WD,Normal,120500.0
1549,910203020,30.0,RM,6900,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,6.0,1940,1955,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,403.0,Rec,0.0,212.0,740.0,GasA,Ex,Y,SBrkr,778.0,0.0,0,778,0.0,0.0,1,0,2.0,1,TA,4,Typ,1.0,Gd,Detchd,1966,Fin,1.0,915.75,Ex,Ex,Y,0,25.0,0,0,0,0,0,2,2008,WD,Normal,120500.0
1550,910203090,50.0,RM,8155,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,7.0,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,Gd,Y,FuseA,780.0,420.0,0,1200,0.0,0.0,1,0,4.0,1,TA,7,Typ,0.0,Has No Fireplace,Has No Garage,0,Has No Garage,0.0,41.75,Has No Garage,Has No Garage,Y,0,0.0,0,0,0,0,0,7,2008,WD,Normal,119000.0
1551,910205010,80.0,RM,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,SLvl,5,5.0,1967,1967,Hip,CompShg,HdBoard,Plywood,None,0.0,Fa,TA,CBlock,Gd,TA,Mn,Rec,257.0,Unf,0.0,367.0,624.0,GasA,Ex,Y,SBrkr,1092.0,564.0,0,1656,0.0,0.0,1,1,3.0,1,TA,7,Mod,1.0,Po,Attchd,1967,Unf,1.0,288.0,TA,TA,Y,0,180.0,0,0,0,0,0,7,2008,WD,Normal,126000.0
1552,910206110,30.0,RM,7392,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,7.0,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,520.0,520.0,GasA,TA,Y,FuseA,912.0,0.0,0,912,0.0,0.0,1,0,2.0,1,TA,5,Typ,0.0,Has No Fireplace,Detchd,1934,RFn,1.0,360.0,TA,TA,Y,0,90.0,0,0,0,0,0,5,2008,WD,Normal,99500.0
1553,910226040,50.0,RM,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5.0,1958,1958,Gable,CompShg,WdShing,Wd Shng,BrkFace,162.0,TA,TA,CBlock,TA,TA,No,ALQ,330.0,Unf,0.0,821.0,1151.0,GasA,Gd,Y,FuseA,1151.0,804.0,0,1955,0.0,0.0,2,0,4.0,1,TA,7,Typ,0.0,Has No Fireplace,Attchd,1958,Fin,1.0,356.0,TA,TA,Y,0,0.0,0,0,0,0,0,1,2008,WD,Normal,165500.0
1554,910251050,20.0,A (agr),14584,Pave,Reg,Low,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,2,5.0,1952,1952,Gable,CompShg,AsbShng,VinylSd,None,0.0,Fa,Po,Slab,Has No Basement,Has No Basement,Has No Basement,Has No Basement,0.0,Has No Basement,0.0,0.0,0.0,Wall,Po,N,FuseA,733.0,0.0,0,733,0.0,0.0,1,0,2.0,1,Fa,4,Sal,0.0,Has No Fireplace,Attchd,1952,Unf,2.0,487.0,Fa,Po,N,0,0.0,0,0,0,0,0,2,2008,WD,Abnorml,13100.0
1555,911102090,70.0,C (all),5280,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4,7.0,1895,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,Po,Fa,No,Unf,0.0,Unf,0.0,173.0,173.0,GasA,Ex,N,SBrkr,825.0,536.0,0,1361,0.0,0.0,1,0,2.0,1,TA,6,Typ,0.0,Has No Fireplace,Detchd,1895,Unf,1.0,185.0,Fa,TA,Y,0,123.0,0,0,0,0,0,7,2008,WD,Normal,89000.0
